Word,Occurrences,TotalSteps,AverageSteps
cooled,3,18,6.0000
aggravated,3,21,7.0000
congratulating,3,24,8.0000
anywheres,1,9,9.0000
images,1,10,10.0000
famously,1,11,11.0000
replied,50,50,1.0000
assure,7,14,2.0000
myrtle,1,3,3.0000
sickroom,1,4,4.0000
softer,1,5,5.0000
lunch,17,17,1.0000
blood,5,10,2.0000
push,2,6,3.0000
mortifies,1,4,4.0000
leaned,20,20,1.0000
library,8,16,2.0000
favors,6,18,3.0000
command,1,4,4.0000
sank,3,15,5.0000
worshipin,1,6,6.0000
cow,1,7,7.0000
sighted,1,1,1.0000
rills,1,2,2.0000
ought,63,63,1.0000
poky,2,4,2.0000
pranced,6,18,3.0000
grocery,1,4,4.0000
goot,2,10,5.0000
soften,1,6,6.0000
briskly,6,6,1.0000
industry,2,4,2.0000
fretful,2,6,3.0000
opposed,1,4,4.0000
occupied,2,10,5.0000
noisy,1,6,6.0000
tousled,1,7,7.0000
perched,3,3,1.0000
butterflies,2,4,2.0000
southernwood,1,3,3.0000
cropped,2,8,4.0000
solacement,1,5,5.0000
tea,41,41,1.0000
flute,2,4,2.0000
drove,13,39,3.0000
plato,4,16,4.0000
rely,1,5,5.0000
admiring,10,10,1.0000
alluded,4,8,2.0000
temporary,1,3,3.0000
sidesaddle,1,1,1.0000
codicils,1,2,2.0000
cumbrous,1,3,3.0000
customs,2,8,4.0000
dance,24,24,1.0000
mountain,4,8,2.0000
vainly,2,6,3.0000
bloom,6,24,4.0000
ted,2,10,5.0000
struck,20,20,1.0000
kisses,4,8,2.0000
turned,93,279,3.0000
fonder,2,8,4.0000
ordering,2,10,5.0000
aromatic,1,6,6.0000
storks,2,14,7.0000
evoked,1,8,8.0000
coachmen,1,9,9.0000
sant,1,10,10.0000
prone,2,22,11.0000
puss,2,2,1.0000
err,1,2,2.0000
clerk,2,6,3.0000
gathered,16,16,1.0000
medicine,4,8,2.0000
board,2,6,3.0000
wednesday,1,4,4.0000
satisfactory,9,45,5.0000
bequeethe,2,12,6.0000
bronze,2,14,7.0000
anteroom,2,2,1.0000
headquarters,1,2,2.0000
sorrowful,4,12,3.0000
adjournment,1,4,4.0000
jews,3,15,5.0000
neglecting,1,1,1.0000
replies,2,4,2.0000
mushroom,1,3,3.0000
jars,1,4,4.0000
footmen,1,5,5.0000
pole,3,18,6.0000
mortified,2,2,1.0000
alacrity,2,4,2.0000
painful,4,12,3.0000
preparation,5,20,4.0000
duck,1,5,5.0000
benignity,1,6,6.0000
settin,1,7,7.0000
grasshopper,2,2,1.0000
distortions,1,2,2.0000
primmed,2,6,3.0000
span,1,4,4.0000
marketing,1,5,5.0000
intelligibly,1,6,6.0000
unapproachable,1,1,1.0000
sakes,2,4,2.0000
barker,1,3,3.0000
reins,6,24,4.0000
displeasure,2,10,5.0000
rashness,1,6,6.0000
rummage,4,4,1.0000
later,13,26,2.0000
foil,1,3,3.0000
countryman,1,4,4.0000
amy,572,572,1.0000
balling,1,2,2.0000
ten,12,36,3.0000
reads,1,4,4.0000
assurance,2,10,5.0000
suspicious,4,24,6.0000
prompted,1,7,7.0000
knit,9,9,1.0000
recovering,2,4,2.0000
gridiron,1,3,3.0000
miracles,3,12,4.0000
poll,2,2,1.0000
gum,1,2,2.0000
disappearing,1,3,3.0000
impress,2,8,4.0000
yellower,1,5,5.0000
telemachus,1,6,6.0000
immortalize,1,7,7.0000
starting,2,2,1.0000
larches,1,2,2.0000
cells,1,1,1.0000
unlucky,3,6,2.0000
value,9,27,3.0000
frenchy,1,4,4.0000
flies,1,5,5.0000
harangue,1,6,6.0000
bother,6,6,1.0000
counsels,2,4,2.0000
ready,82,82,1.0000
suggested,16,32,2.0000
color,21,63,3.0000
kissed,27,108,4.0000
solemnly,5,25,5.0000
shaggy,1,6,6.0000
asserts,1,7,7.0000
henpecked,1,8,8.0000
natral,1,1,1.0000
mince,1,2,2.0000
lurid,1,3,3.0000
turtle,1,4,4.0000
honeymoon,5,25,5.0000
famous,10,10,1.0000
unfortunate,5,10,2.0000
kindness,12,36,3.0000
marry,26,104,4.0000
closing,2,10,5.0000
bright,21,21,1.0000
gut,2,4,2.0000
french,27,81,3.0000
grandson,7,28,4.0000
dessert,1,5,5.0000
tokens,1,6,6.0000
dicks,1,7,7.0000
and,8083,8083,1.0000
mouth,27,54,2.0000
thanks,24,72,3.0000
sharply,15,60,4.0000
demanding,4,20,5.0000
disclosing,1,6,6.0000
pickles,1,7,7.0000
remains,3,24,8.0000
missionarys,1,9,9.0000
sweeper,1,10,10.0000
blarnerying,1,11,11.0000
regardless,8,8,1.0000
expected,14,28,2.0000
trust,12,36,3.0000
abroady,1,4,4.0000
pinned,2,10,5.0000
pique,2,12,6.0000
sympathize,4,28,7.0000
flatter,3,24,8.0000
patch,1,9,9.0000
wheels,2,20,10.0000
extinguished,1,1,1.0000
reluctantly,7,14,2.0000
barked,1,3,3.0000
ridicule,2,8,4.0000
native,4,20,5.0000
upon,174,174,1.0000
gauzy,1,2,2.0000
camphor,1,3,3.0000
sends,5,5,1.0000
guy,3,6,2.0000
portfolios,1,3,3.0000
prattling,1,4,4.0000
afternoon,32,32,1.0000
madam,6,12,2.0000
writing,26,78,3.0000
troubled,20,20,1.0000
floury,1,2,2.0000
journeys,1,3,3.0000
paraded,1,4,4.0000
songs,9,9,1.0000
seats,4,8,2.0000
braver,1,3,3.0000
unmaidenly,3,12,4.0000
educating,1,5,5.0000
survived,1,6,6.0000
youll,70,70,1.0000
waking,4,8,2.0000
lamblike,1,3,3.0000
diving,1,4,4.0000
scribblers,1,5,5.0000
daviss,1,1,1.0000
sunday,2,4,2.0000
unnatural,3,9,3.0000
dudgeon,2,8,4.0000
conventionalities,1,5,5.0000
crackled,1,1,1.0000
antique,6,12,2.0000
novelty,1,3,3.0000
process,3,12,4.0000
sets,1,5,5.0000
divine,9,54,6.0000
creeping,2,14,7.0000
detested,2,2,1.0000
stones,2,4,2.0000
unawares,2,6,3.0000
cigar,4,16,4.0000
galley,1,5,5.0000
cyclops,2,2,1.0000
excused,2,4,2.0000
roared,2,6,3.0000
inconsistency,1,4,4.0000
footstool,2,10,5.0000
barrels,2,12,6.0000
hows,1,7,7.0000
approval,3,24,8.0000
puts,2,2,1.0000
bobbed,1,2,2.0000
studious,5,15,3.0000
fibs,1,4,4.0000
proof,2,10,5.0000
smoking,2,12,6.0000
bible,1,7,7.0000
whippersnappers),1,8,8.0000
forgetting,17,17,1.0000
cuddle,1,2,2.0000
filial,1,3,3.0000
phillips,1,4,4.0000
soonest,1,5,5.0000
postscript,1,6,6.0000
unusually,21,21,1.0000
factory,2,4,2.0000
hospital,5,15,3.0000
pickled,4,16,4.0000
artful,5,25,5.0000
turkquoise,1,6,6.0000
strengthen,1,7,7.0000
pies,4,4,1.0000
pome,1,2,2.0000
recommendation,1,3,3.0000
exclaimed,25,25,1.0000
soothingly,3,6,2.0000
receipt,2,6,3.0000
grapes,3,12,4.0000
raised,1,5,5.0000
rise,10,10,1.0000
repeating,3,6,2.0000
discover,7,21,3.0000
saddle,5,20,4.0000
easterly,1,5,5.0000
counters,1,6,6.0000
hustle,1,7,7.0000
tried,108,108,1.0000
bounteous,1,2,2.0000
truth,27,27,1.0000
alee,1,2,2.0000
bestowed,2,6,3.0000
any,260,260,1.0000
troubles,23,46,2.0000
theodore,5,15,3.0000
tents,1,4,4.0000
objects,1,5,5.0000
novel,10,60,6.0000
prettily,9,9,1.0000
pan,6,12,2.0000
borrowing,1,3,3.0000
apathy,1,4,4.0000
inexpressible,1,5,5.0000
possibility,1,6,6.0000
errand,3,3,1.0000
ologies,1,2,2.0000
overheard,2,6,3.0000
eying,1,4,4.0000
engage,1,1,1.0000
risk,2,4,2.0000
stick,3,3,1.0000
conferred,3,6,2.0000
speaker,2,2,1.0000
size,2,4,2.0000
atom,1,3,3.0000
par,1,4,4.0000
rapidity,3,3,1.0000
rail,2,4,2.0000
billiards,2,6,3.0000
rivulets,1,4,4.0000
elsewhere,3,15,5.0000
breakneck,1,6,6.0000
pat,7,7,1.0000
awoke,1,2,2.0000
hunters,1,3,3.0000
rain,16,16,1.0000
health,16,32,2.0000
saleratus,1,3,3.0000
memorial,2,8,4.0000
wears,4,20,5.0000
atop,1,6,6.0000
okay,1,7,7.0000
carpet,6,6,1.0000
power,26,52,2.0000
talked,35,105,3.0000
boast,1,4,4.0000
proposing,2,10,5.0000
forgive,29,29,1.0000
paw,1,2,2.0000
gymnastics,3,9,3.0000
dandy,2,8,4.0000
murdered,1,5,5.0000
trimming,3,3,1.0000
afire,3,6,2.0000
pay,32,32,1.0000
husbands,5,10,2.0000
solemnity,2,6,3.0000
thus:,1,4,4.0000
mustache,1,5,5.0000
saintliest,1,6,6.0000
rent,2,2,1.0000
seventeen,8,16,2.0000
aggravating,1,3,3.0000
tries,5,20,4.0000
playmate,2,10,5.0000
mismanagment,1,6,6.0000
muslin,4,4,1.0000
weary,2,4,2.0000
kernels,1,3,3.0000
spends,2,2,1.0000
pouch,1,2,2.0000
recommended,1,3,3.0000
queenstown,1,4,4.0000
ursa,1,5,5.0000
bordered,1,6,6.0000
grimmer,1,7,7.0000
family,98,98,1.0000
beths,52,104,2.0000
suppers,2,6,3.0000
gaily,7,28,4.0000
problems,2,10,5.0000
brotherhood,1,6,6.0000
pleasure,46,46,1.0000
anguish,4,8,2.0000
zigzagging,1,3,3.0000
philosophical,4,16,4.0000
quarreled,2,10,5.0000
middling,1,1,1.0000
novelist,1,2,2.0000
rocks,2,6,3.0000
villa,2,8,4.0000
wasnt,40,40,1.0000
steadily,4,8,2.0000
whistles,1,3,3.0000
giraffes,1,4,4.0000
harrow,1,5,5.0000
abstracted,1,6,6.0000
journey,12,12,1.0000
colors,4,8,2.0000
monday,4,12,3.0000
chanting,3,12,4.0000
peal,2,10,5.0000
preferring,1,6,6.0000
angel,12,12,1.0000
trifles,17,34,2.0000
disastrous,1,3,3.0000
humbly,5,20,4.0000
minds,12,60,5.0000
advancing,1,6,6.0000
inexpressibly,1,7,7.0000
draft,1,8,8.0000
playtime,1,9,9.0000
wanting,5,5,1.0000
answer,48,96,2.0000
bethy,4,12,3.0000
wilderness,6,24,4.0000
fault,17,85,5.0000
freedmen,1,6,6.0000
economy,1,7,7.0000
dispelled,1,8,8.0000
cruelty,1,9,9.0000
garments,1,1,1.0000
spacious,1,2,2.0000
british,5,15,3.0000
social,7,28,4.0000
irresistable,1,5,5.0000
hemmed,3,3,1.0000
thirds,1,2,2.0000
married,40,120,3.0000
borrowed,6,24,4.0000
pities,1,5,5.0000
held,40,40,1.0000
pounded,1,2,2.0000
utensils,1,3,3.0000
example,11,11,1.0000
rodrigo,1,2,2.0000
fury,2,6,3.0000
summer),1,4,4.0000
loyalty,4,20,5.0000
arms,43,43,1.0000
kindnesses,2,4,2.0000
anger,14,42,3.0000
peas,1,4,4.0000
viz,1,5,5.0000
gadded,1,6,6.0000
rite,2,2,1.0000
duel,1,2,2.0000
leaped,1,1,1.0000
dreaded,4,8,2.0000
tread,3,3,1.0000
rotten,2,4,2.0000
correct,4,12,3.0000
frames,1,4,4.0000
scrambling,1,5,5.0000
forests,1,6,6.0000
manage,14,14,1.0000
expressions,2,4,2.0000
tuneful,1,3,3.0000
lasted,6,24,4.0000
jaunty,1,5,5.0000
softhearted,1,6,6.0000
offer,24,24,1.0000
nosegay,2,4,2.0000
ambitions,2,6,3.0000
precipice,1,4,4.0000
army,11,11,1.0000
thick,12,24,2.0000
hell,20,60,3.0000
blighted,5,20,4.0000
downfall,2,10,5.0000
manor,1,6,6.0000
citron,1,7,7.0000
guise,1,8,8.0000
seized,7,7,1.0000
engaging,3,6,2.0000
helm,1,3,3.0000
laboring,3,12,4.0000
punch,1,5,5.0000
beautiful,50,50,1.0000
reverses,1,2,2.0000
intelligence,1,3,3.0000
rosebuds,1,4,4.0000
veiled,1,5,5.0000
elbows,5,5,1.0000
swiftly,1,2,2.0000
dived,2,6,3.0000
meadows,2,8,4.0000
murillo,1,5,5.0000
waked,3,18,6.0000
trifled,1,7,7.0000
duet,1,8,8.0000
help,187,187,1.0000
red,50,100,2.0000
downs,1,3,3.0000
martyr,3,12,4.0000
fiercely,2,10,5.0000
dashwoodss,1,6,6.0000
protect,1,7,7.0000
housewifely,5,5,1.0000
works,12,24,2.0000
moons,1,3,3.0000
boats,9,9,1.0000
captives,1,2,2.0000
luxuriously,4,12,3.0000
handing,3,12,4.0000
elbow,1,5,5.0000
pitied,3,18,6.0000
stronger,4,4,1.0000
fide,2,4,2.0000
tapped,2,6,3.0000
intent,2,8,4.0000
committed,1,5,5.0000
humble,16,16,1.0000
temptation,7,14,2.0000
exploit,1,3,3.0000
theyre,1,4,4.0000
impetuousity,1,5,5.0000
locked,6,6,1.0000
roller,2,4,2.0000
adieu,3,9,3.0000
nothin,2,8,4.0000
sepia,1,5,5.0000
placidly,2,12,6.0000
emotional,1,7,7.0000
stole,3,3,1.0000
travels,2,4,2.0000
scrambled,4,12,3.0000
omen,5,20,4.0000
mossy,2,10,5.0000
young,279,279,1.0000
complained,4,8,2.0000
monstrous,1,3,3.0000
advantages,1,4,4.0000
framed,2,2,1.0000
chimney,4,8,2.0000
cry,45,45,1.0000
treat,14,28,2.0000
snap,2,6,3.0000
rushing,5,20,4.0000
motion,5,25,5.0000
cymbal,1,6,6.0000
pony,1,7,7.0000
nurses,2,16,8.0000
virtuously,2,18,9.0000
waken,1,10,10.0000
healthily,1,11,11.0000
rides,5,5,1.0000
answers,6,12,2.0000
pensively,2,6,3.0000
faraway,1,4,4.0000
crowing,1,5,5.0000
agree,17,17,1.0000
tranquility,2,4,2.0000
scene,18,54,3.0000
floor,20,80,4.0000
wardrobe,3,15,5.0000
hurrah,1,6,6.0000
foreign,11,77,7.0000
audacity,5,40,8.0000
profit,2,18,9.0000
priests,1,10,10.0000
grecian,2,2,1.0000
suspension,1,2,2.0000
shutting,3,3,1.0000
impatiently,8,16,2.0000
reduced,2,6,3.0000
diver,2,8,4.0000
inwardly,1,5,5.0000
reversed,1,6,6.0000
tempting,2,14,7.0000
simmering,3,3,1.0000
whispered,32,64,2.0000
artistic,16,48,3.0000
wakes,3,12,4.0000
mansion,5,25,5.0000
fuss,4,24,6.0000
expedition,2,14,7.0000
prophetess,1,8,8.0000
personable,1,9,9.0000
veins,1,10,10.0000
beard,6,6,1.0000
washington,13,26,2.0000
ancestors,1,3,3.0000
fust,2,8,4.0000
impetuosity,1,5,5.0000
the,7509,7509,1.0000
slender,3,6,2.0000
accident,7,21,3.0000
fold,6,24,4.0000
world,97,97,1.0000
reached,11,22,2.0000
sintram,1,3,3.0000
genoa,1,4,4.0000
sintran,1,1,1.0000
questions,20,40,2.0000
steadfast,1,3,3.0000
deference,1,4,4.0000
backward,1,5,5.0000
audience,12,12,1.0000
expectancy,1,2,2.0000
proceeding,4,12,3.0000
rolled,8,32,4.0000
recover,9,45,5.0000
intend,16,96,6.0000
transfixed,1,7,7.0000
hire,4,32,8.0000
countenances,1,9,9.0000
clutching,2,2,1.0000
apt,8,16,2.0000
attentions,4,12,3.0000
pigs,2,8,4.0000
handling,1,5,5.0000
impulse,6,36,6.0000
beside,30,30,1.0000
litter,1,2,2.0000
tomato,1,3,3.0000
chop,2,8,4.0000
impressions,2,10,5.0000
small,59,59,1.0000
deeper,2,4,2.0000
pooh,1,1,1.0000
lofty,2,4,2.0000
blackbird,2,6,3.0000
graduating,1,4,4.0000
nursed,4,4,1.0000
princesses,4,8,2.0000
establishment,4,12,3.0000
catholic,2,8,4.0000
stir,9,9,1.0000
deliciously,1,2,2.0000
minister,2,2,1.0000
graduate,1,2,2.0000
nineteen,4,4,1.0000
possessing,3,6,2.0000
sorrow,35,105,3.0000
distasteful,2,8,4.0000
maintop,1,5,5.0000
remove,1,6,6.0000
invigorating,1,1,1.0000
fruitless,1,2,2.0000
insinuation,1,3,3.0000
ragamuffins,1,4,4.0000
finished,24,24,1.0000
tight,14,28,2.0000
hammock,3,9,3.0000
paragraph,1,4,4.0000
wiser,3,15,5.0000
momma,1,1,1.0000
bears,8,16,2.0000
bones,2,6,3.0000
unseemly,1,1,1.0000
composer,2,4,2.0000
owners,1,3,3.0000
than,346,346,1.0000
disappointing,1,2,2.0000
lennoxs,1,3,3.0000
poor,163,163,1.0000
colored,20,40,2.0000
lending,3,3,1.0000
classical,2,4,2.0000
quieted,4,12,3.0000
imperious,2,8,4.0000
pious,2,2,1.0000
eve,5,10,2.0000
exactly,19,57,3.0000
informal,1,4,4.0000
continues,2,10,5.0000
arrange,4,24,6.0000
thy,3,3,1.0000
offended,13,26,2.0000
assuage,1,3,3.0000
commencement,1,4,4.0000
sallie,42,42,1.0000
rebellious,4,8,2.0000
nowhere,2,6,3.0000
club,12,48,4.0000
tyrant,2,10,5.0000
jubilee,2,12,6.0000
that,1836,1836,1.0000
despond,2,4,2.0000
ankle,3,9,3.0000
wistfully,9,36,4.0000
patchwork,2,10,5.0000
blesses,1,6,6.0000
blushy,1,7,7.0000
garcons,1,8,8.0000
devout,1,9,9.0000
crying,27,27,1.0000
growled,1,2,2.0000
roved,2,6,3.0000
splendid,58,58,1.0000
rinse,1,2,2.0000
breathless,1,3,3.0000
clue,2,8,4.0000
principles,2,10,5.0000
devour,1,6,6.0000
consist,1,7,7.0000
quickly,23,23,1.0000
triumphal,2,4,2.0000
consent,6,18,3.0000
horses,13,52,4.0000
perilously,1,5,5.0000
remind,13,13,1.0000
nan,2,4,2.0000
hammered,1,3,3.0000
refresh,5,20,4.0000
chasing,1,5,5.0000
thatched,1,6,6.0000
remembered,25,25,1.0000
distracting,3,6,2.0000
swollen,2,6,3.0000
estimable,2,8,4.0000
emphasis,1,5,5.0000
sped,1,6,6.0000
much,373,373,1.0000
peck,5,10,2.0000
nap,5,15,3.0000
mantelpiece,2,8,4.0000
delivering,1,5,5.0000
babys,4,24,6.0000
meadow,1,7,7.0000
slouching,1,1,1.0000
loses,2,4,2.0000
composed,14,42,3.0000
values,1,4,4.0000
busts,3,3,1.0000
hanged,3,6,2.0000
patronage,1,3,3.0000
hatbrim,2,8,4.0000
tie,10,10,1.0000
charged,2,4,2.0000
prefer,7,21,3.0000
coachman,1,4,4.0000
noter,1,5,5.0000
angles,1,6,6.0000
palais,1,7,7.0000
youths,1,8,8.0000
piling,1,1,1.0000
notes,7,14,2.0000
lessened,3,9,3.0000
tribute,2,8,4.0000
bumblebee,1,5,5.0000
penwipers,1,6,6.0000
quieter,1,7,7.0000
papas,1,8,8.0000
america,8,8,1.0000
admitted,1,2,2.0000
benignant,3,9,3.0000
nephews,3,12,4.0000
efface,1,5,5.0000
boiling,2,12,6.0000
subjugated,1,7,7.0000
discharged,1,8,8.0000
continued,15,15,1.0000
roderigo,12,24,2.0000
sniffed,3,9,3.0000
hannahs,10,40,4.0000
grieving,1,5,5.0000
hands,139,139,1.0000
latin,5,10,2.0000
sermon,6,18,3.0000
fountain,3,12,4.0000
highest,3,15,5.0000
prospective,1,6,6.0000
dowagers,1,7,7.0000
wailing,3,3,1.0000
freshly,4,8,2.0000
daisey,2,6,3.0000
closely,6,24,4.0000
sanskrit,1,5,5.0000
recitation,1,1,1.0000
blessed,12,24,2.0000
squall,2,6,3.0000
unmistakable,2,8,4.0000
handkerchiefs,6,6,1.0000
refreshment,6,12,2.0000
meditated,1,3,3.0000
yonder,1,4,4.0000
magpie,1,5,5.0000
hardship,1,6,6.0000
goings,1,7,7.0000
revolution,1,8,8.0000
naughty,13,13,1.0000
stiff,13,26,2.0000
arranged,12,36,3.0000
suddenly,48,192,4.0000
confidential,6,30,5.0000
embracing,1,6,6.0000
tin,10,10,1.0000
tower,9,18,2.0000
forbidden,4,12,3.0000
consolation,5,20,4.0000
inmates,1,5,5.0000
hammer,1,1,1.0000
large,16,16,1.0000
needed,31,62,2.0000
invited,12,36,3.0000
tip,2,8,4.0000
preparatory,2,10,5.0000
baked,2,12,6.0000
resignation,5,35,7.0000
never,375,375,1.0000
handkerchief,15,30,2.0000
fidgety,6,18,3.0000
hail,2,8,4.0000
pirouettes,1,5,5.0000
costumes,4,4,1.0000
richness,2,4,2.0000
valued,6,18,3.0000
pausing,6,24,4.0000
prinked,1,5,5.0000
cardiglias,1,6,6.0000
disturbed,15,15,1.0000
advertisements,2,4,2.0000
tis,2,6,3.0000
plagued,2,8,4.0000
charger,1,5,5.0000
touch,15,15,1.0000
fountains,1,2,2.0000
record,3,9,3.0000
steal,3,12,4.0000
beast,2,10,5.0000
avigdors,1,6,6.0000
steam,2,2,1.0000
luxurious,4,8,2.0000
speeches,7,21,3.0000
weakened,2,8,4.0000
civilly,2,10,5.0000
juice,1,6,6.0000
trotting,3,3,1.0000
glittering,2,4,2.0000
russets,2,6,3.0000
hiss,2,8,4.0000
bitterly,8,40,5.0000
mirror,5,30,6.0000
working,16,112,7.0000
deception,1,8,8.0000
hair,103,103,1.0000
pops,1,2,2.0000
fidgets,3,9,3.0000
possession,11,44,4.0000
unbroken,4,20,5.0000
hens,2,12,6.0000
oblige,1,7,7.0000
pension,1,8,8.0000
sash,4,4,1.0000
insinuating,1,2,2.0000
docility,2,6,3.0000
trod,1,4,4.0000
are,487,487,1.0000
assume,2,4,2.0000
becomes,6,18,3.0000
arrives,1,4,4.0000
engel,1,1,1.0000
stone,15,30,2.0000
nights,2,6,3.0000
angelic,3,12,4.0000
spotless,1,5,5.0000
uncharitableness,1,6,6.0000
palette,2,14,7.0000
uplifted,1,8,8.0000
spelling,1,1,1.0000
passenger,1,2,2.0000
manhood,1,3,3.0000
intends,2,2,1.0000
clara,4,8,2.0000
approved,2,6,3.0000
triumphantly,3,12,4.0000
frugal,1,5,5.0000
substitutes,1,6,6.0000
nosegays,1,7,7.0000
gott,4,4,1.0000
search,3,6,2.0000
distressed,3,9,3.0000
mounted,4,16,4.0000
mermaid,2,2,1.0000
baker,1,2,2.0000
illustrating,1,1,1.0000
susies,1,2,2.0000
action,2,6,3.0000
ark,1,4,4.0000
actress,2,2,1.0000
riding,8,16,2.0000
amuse,24,72,3.0000
difficulty,7,28,4.0000
document,2,10,5.0000
solid,2,12,6.0000
arm,51,51,1.0000
trifle,19,38,2.0000
sofas,1,3,3.0000
recesses,2,2,1.0000
poplins,1,2,2.0000
muslins,1,3,3.0000
impossibilities,1,4,4.0000
generosity,2,10,5.0000
jeameses,1,6,6.0000
deserting,1,7,7.0000
dreaminess,1,8,8.0000
illusions,1,1,1.0000
propitious,3,6,2.0000
fond,37,37,1.0000
plays,4,8,2.0000
oppressed,2,6,3.0000
blot,2,8,4.0000
scuppers,1,5,5.0000
roughened,1,6,6.0000
beholder,1,7,7.0000
resartus,1,8,8.0000
prose,1,9,9.0000
trop,1,10,10.0000
fear,42,42,1.0000
skirts,8,16,2.0000
rations,1,3,3.0000
affectionate,11,11,1.0000
compared,4,8,2.0000
ordeal,1,3,3.0000
awaked,1,4,4.0000
furnishing,1,5,5.0000
chaise,1,6,6.0000
superannuated,1,7,7.0000
blow,10,10,1.0000
mystified,1,2,2.0000
peg,1,3,3.0000
account,12,12,1.0000
art,23,46,2.0000
arrived,12,36,3.0000
jaws,1,4,4.0000
trot,2,10,5.0000
didactic,1,6,6.0000
directions,3,3,1.0000
creatures,11,22,2.0000
juicy,1,3,3.0000
understanding,2,8,4.0000
indifferent,5,25,5.0000
blots,2,12,6.0000
devote,5,5,1.0000
lawrence,2,4,2.0000
prison,3,9,3.0000
afar,3,3,1.0000
flurry,7,14,2.0000
corridor,1,3,3.0000
approves,1,4,4.0000
embroidery,2,10,5.0000
relishin,1,6,6.0000
fretting,3,3,1.0000
hoods,1,2,2.0000
became,21,63,3.0000
assuaged,1,4,4.0000
mounting,2,10,5.0000
grundy,3,18,6.0000
markets,1,7,7.0000
anglais,1,8,8.0000
affability,1,9,9.0000
flora,1,1,1.0000
reveling,1,2,2.0000
slap,4,12,3.0000
drawbacks,1,4,4.0000
sugarplums,1,1,1.0000
flattered,8,16,2.0000
powdering,1,3,3.0000
pen,14,56,4.0000
illustrated,1,5,5.0000
sketching,4,4,1.0000
improvement,1,2,2.0000
laughin,1,3,3.0000
ensue,1,4,4.0000
fairness,1,1,1.0000
handiwork,1,2,2.0000
lance,1,3,3.0000
incantation,1,1,1.0000
terror,3,6,2.0000
champagne,2,6,3.0000
malaprop,2,8,4.0000
seated,3,15,5.0000
blotted,3,18,6.0000
responded,1,7,7.0000
employment,2,16,8.0000
played,26,26,1.0000
cup,7,7,1.0000
fleet,2,4,2.0000
miles,5,15,3.0000
sensation,5,20,4.0000
frothy,1,5,5.0000
pet,20,20,1.0000
coming,55,110,2.0000
black,45,135,3.0000
acquiesced,1,4,4.0000
diana,1,5,5.0000
replaced,4,4,1.0000
circle,5,10,2.0000
debts,3,9,3.0000
hits,1,4,4.0000
people,143,143,1.0000
worrying,3,6,2.0000
posted,1,3,3.0000
cut,27,27,1.0000
chairs,9,18,2.0000
prancing,4,12,3.0000
occasional,6,24,4.0000
girlish,10,50,5.0000
hastened,2,12,6.0000
classic,1,7,7.0000
washing,7,7,1.0000
choir,2,4,2.0000
stood,85,255,3.0000
sweeter,7,28,4.0000
prosy,1,5,5.0000
exchange,2,12,6.0000
rejoice,2,14,7.0000
clutch,2,16,8.0000
irregular,1,9,9.0000
sleighing,1,1,1.0000
splendors,2,4,2.0000
fusss,1,3,3.0000
breathe,2,2,1.0000
bottom,10,20,2.0000
bridegrooms,1,3,3.0000
immortality,2,8,4.0000
unknown,3,3,1.0000
somebody,9,18,2.0000
drinking,2,6,3.0000
attend,8,32,4.0000
ours,9,9,1.0000
rustled,3,6,2.0000
flatteringly,1,3,3.0000
intensely,2,8,4.0000
directing,1,5,5.0000
squalled,2,12,6.0000
capacious,2,2,1.0000
hitch,1,2,2.0000
illuminated,4,12,3.0000
cried,154,154,1.0000
complaining,3,6,2.0000
ask,80,240,3.0000
greatest,9,36,4.0000
dripping,2,10,5.0000
greatheart,1,6,6.0000
instinctively,5,35,7.0000
barricade,4,32,8.0000
church,5,45,9.0000
fussy,3,3,1.0000
letter,53,106,2.0000
desired,10,30,3.0000
snodgrass,11,44,4.0000
madames,1,5,5.0000
beseechingly,2,12,6.0000
winter,25,25,1.0000
stool,4,8,2.0000
cents,1,3,3.0000
remorsefully,2,8,4.0000
peek,1,5,5.0000
distaff,1,6,6.0000
careful,10,10,1.0000
anecdotes,1,2,2.0000
unmasked,1,3,3.0000
year,40,40,1.0000
letters,44,88,2.0000
clash,2,6,3.0000
schooner,1,4,4.0000
feminine,8,40,5.0000
infants,3,18,6.0000
loverly,2,14,7.0000
naughtinesses,1,8,8.0000
valentines,1,9,9.0000
jingling,1,1,1.0000
paths,2,4,2.0000
bolder,1,3,3.0000
food,8,32,4.0000
pupil,5,25,5.0000
stores,5,30,6.0000
procured,1,7,7.0000
nevertheless,4,32,8.0000
vevay,6,6,1.0000
lad,14,28,2.0000
caress,2,6,3.0000
hatchet,1,4,4.0000
former,7,35,5.0000
earwiggy,1,6,6.0000
relief,14,98,7.0000
exile,2,16,8.0000
rejoiced,5,45,9.0000
stoop,3,30,10.0000
ingenious,2,22,11.0000
madonnas,1,12,12.0000
gushing,1,13,13.0000
laddie,1,14,14.0000
vaults,1,15,15.0000
providence,1,16,16.0000
figs,1,17,17.0000
trotted,2,2,1.0000
melody,5,10,2.0000
peep,9,27,3.0000
adopt,2,8,4.0000
chirping,2,10,5.0000
acting,3,18,6.0000
nods,3,21,7.0000
beware,1,8,8.0000
illustration,2,18,9.0000
worshipers,1,10,10.0000
furbish,1,1,1.0000
deaconed,1,2,2.0000
kindlier,1,1,1.0000
whirlpool,1,2,2.0000
fears,14,14,1.0000
hovels,1,2,2.0000
breaths,1,3,3.0000
posed,1,4,4.0000
effort,18,18,1.0000
